Utterance,activityId
mary,F97090883F8811E9BEA916071609B6A6
shrugged,F97090883F8811E9BEA916071609B6A6
maybe,F97090883F8811E9BEA916071609B6A6
if,F97090883F8811E9BEA916071609B6A6
were,F97090883F8811E9BEA916071609B6A6
nice,F97090883F8811E9BEA916071609B6A6
to,F97090883F8811E9BEA916071609B6A6
him,F97090883F8811E9BEA916071609B6A6
hell,F97090883F8811E9BEA916071609B6A6
start,F97090883F8811E9BEA916071609B6A6
to,F97090883F8811E9BEA916071609B6A6
be,F97090883F8811E9BEA916071609B6A6
a,F97090883F8811E9BEA916071609B6A6
little,F97090883F8811E9BEA916071609B6A6
nicer,F97090883F8811E9BEA916071609B6A6
to,F97090883F8811E9BEA916071609B6A6
us,F97090883F8811E9BEA916071609B6A6
over,F97090883F8811E9BEA916071609B6A6
the,F97090883F8811E9BEA916071609B6A6
next,F97090883F8811E9BEA916071609B6A6
few,F97090883F8811E9BEA916071609B6A6
weeks,F97090883F8811E9BEA916071609B6A6
adam,F97090883F8811E9BEA916071609B6A6
needed,F97090883F8811E9BEA916071609B6A6
help,F97090883F8811E9BEA916071609B6A6
many,F97090883F8811E9BEA916071609B6A6
times,F97090883F8811E9BEA916071609B6A6
because,F97090883F8811E9BEA916071609B6A6
of,F97090883F8811E9BEA916071609B6A6
his,F97090883F8811E9BEA916071609B6A6
cast,F97090883F8811E9BEA916071609B6A6
everyone,F97090883F8811E9BEA916071609B6A6
in,F97090883F8811E9BEA916071609B6A6
the,F97090883F8811E9BEA916071609B6A6
class,F97090883F8811E9BEA916071609B6A6
helped,F97090883F8811E9BEA916071609B6A6
him,F97090883F8811E9BEA916071609B6A6
when,F97090883F8811E9BEA916071609B6A6
his,F97090883F8811E9BEA916071609B6A6
cast,F97090883F8811E9BEA916071609B6A6
finally,F97090883F8811E9BEA916071609B6A6
came,F97090883F8811E9BEA916071609B6A6
off,F97090883F8811E9BEA916071609B6A6
he,F97090883F8811E9BEA916071609B6A6
was,F97090883F8811E9BEA916071609B6A6
a,F97090883F8811E9BEA916071609B6A6
little,F97090883F8811E9BEA916071609B6A6
bit,F97090883F8811E9BEA916071609B6A6
nicer,F97090883F8811E9BEA916071609B6A6
to,F97090883F8811E9BEA916071609B6A6
everyone,F97090883F8811E9BEA916071609B6A6
well,F97090883F8811E9BEA916071609B6A6
at,F97090883F8811E9BEA916071609B6A6
least,F97090883F8811E9BEA916071609B6A6
he,F97090883F8811E9BEA916071609B6A6
stopped,F97090883F8811E9BEA916071609B6A6
stealing,F97090883F8811E9BEA916071609B6A6
their,F97090883F8811E9BEA916071609B6A6
snacks,F97090883F8811E9BEA916071609B6A6
every,FD4BEB67405011E9BEA916071609B6A6
day,FD4BEB67405011E9BEA916071609B6A6
during,FD4BEB67405011E9BEA916071609B6A6
recess,FD4BEB67405011E9BEA916071609B6A6
mary,FD4BEB67405011E9BEA916071609B6A6
jason,FD4BEB67405011E9BEA916071609B6A6
and,FD4BEB67405011E9BEA916071609B6A6
their,FD4BEB67405011E9BEA916071609B6A6
classmates,FD4BEB67405011E9BEA916071609B6A6
play,FD4BEB67405011E9BEA916071609B6A6
together,FD4BEB67405011E9BEA916071609B6A6
adam,FD4BEB67405011E9BEA916071609B6A6
didnt,FD4BEB67405011E9BEA916071609B6A6
play,FD4BEB67405011E9BEA916071609B6A6
with,FD4BEB67405011E9BEA916071609B6A6
anybody,FD4BEB67405011E9BEA916071609B6A6
instead,FD4BEB67405011E9BEA916071609B6A6
he,FD4BEB67405011E9BEA916071609B6A6
tossed,FD4BEB67405011E9BEA916071609B6A6
the,FD4BEB67405011E9BEA916071609B6A6
playground,FD4BEB67405011E9BEA916071609B6A6
balls,FD4BEB67405011E9BEA916071609B6A6
over,FD4BEB67405011E9BEA916071609B6A6
the,FD4BEB67405011E9BEA916071609B6A6
fence,FD4BEB67405011E9BEA916071609B6A6
and,FD4BEB67405011E9BEA916071609B6A6
threw,FD4BEB67405011E9BEA916071609B6A6
the,FD4BEB67405011E9BEA916071609B6A6
swings,FD4BEB67405011E9BEA916071609B6A6
up,FD4BEB67405011E9BEA916071609B6A6
over,FD4BEB67405011E9BEA916071609B6A6
the,FD4BEB67405011E9BEA916071609B6A6
swing,FD4BEB67405011E9BEA916071609B6A6
set,FD4BEB67405011E9BEA916071609B6A6
bars,FD4BEB67405011E9BEA916071609B6A6
so,FD4BEB67405011E9BEA916071609B6A6
no,FD4BEB67405011E9BEA916071609B6A6
one,FD4BEB67405011E9BEA916071609B6A6
could,FD4BEB67405011E9BEA916071609B6A6
swing,FD4BEB67405011E9BEA916071609B6A6
he,FD4BEB67405011E9BEA916071609B6A6
 ,FD4BEB67405011E9BEA916071609B6A6
called,FD4BEB67405011E9BEA916071609B6A6
 ,FD4BEB67405011E9BEA916071609B6A6
other,FD4BEB67405011E9BEA916071609B6A6
kids,FD4BEB67405011E9BEA916071609B6A6
names,FD4BEB67405011E9BEA916071609B6A6
and,FD4BEB67405011E9BEA916071609B6A6
stole,FD4BEB67405011E9BEA916071609B6A6
their,FD4BEB67405011E9BEA916071609B6A6
snacks,FD4BEB67405011E9BEA916071609B6A6
all,FD4BEB67405011E9BEA916071609B6A6
the,FD4BEB67405011E9BEA916071609B6A6
kids,FD4BEB67405011E9BEA916071609B6A6
at,FD4BEB67405011E9BEA916071609B6A6
school,FD4BEB67405011E9BEA916071609B6A6
were,FD4BEB67405011E9BEA916071609B6A6
afraid,FD4BEB67405011E9BEA916071609B6A6
of,FD4BEB67405011E9BEA916071609B6A6
him,FD4BEB67405011E9BEA916071609B6A6
one,FD4BEB67405011E9BEA916071609B6A6
friday,FD4BEB67405011E9BEA916071609B6A6
adam,FD4BEB67405011E9BEA916071609B6A6
missed,FD4BEB67405011E9BEA916071609B6A6
school,FD4BEB67405011E9BEA916071609B6A6
and,FD4BEB67405011E9BEA916071609B6A6
everyone,FD4BEB67405011E9BEA916071609B6A6
enjoyed,FD4BEB67405011E9BEA916071609B6A6
recess,FD4BEB67405011E9BEA916071609B6A6
mary,FD4BEB67405011E9BEA916071609B6A6
said,FD4BEB67405011E9BEA916071609B6A6
recess,FD4BEB67405011E9BEA916071609B6A6
should,FD4BEB67405011E9BEA916071609B6A6
be,FD4BEB67405011E9BEA916071609B6A6
like,FD4BEB67405011E9BEA916071609B6A6
this,FD4BEB67405011E9BEA916071609B6A6
every,FD4BEB67405011E9BEA916071609B6A6
day,FD4BEB67405011E9BEA916071609B6A6
they,FD4BEB67405011E9BEA916071609B6A6
hope,FD4BEB67405011E9BEA916071609B6A6
adam,FD4BEB67405011E9BEA916071609B6A6
would,FD4BEB67405011E9BEA916071609B6A6
not,FD4BEB67405011E9BEA916071609B6A6
be,FD4BEB67405011E9BEA916071609B6A6
back,FD4BEB67405011E9BEA916071609B6A6
buh,FD4BEB67405011E9BEA916071609B6A6
on,FD4BEB67405011E9BEA916071609B6A6
monday,FD4BEB67405011E9BEA916071609B6A6
he,FD4BEB67405011E9BEA916071609B6A6
showed,FD4BEB67405011E9BEA916071609B6A6
up,FD4BEB67405011E9BEA916071609B6A6
with,FD4BEB67405011E9BEA916071609B6A6
a,FD4BEB67405011E9BEA916071609B6A6
big,FD4BEB67405011E9BEA916071609B6A6
cast,FD4BEB67405011E9BEA916071609B6A6
on,FD4BEB67405011E9BEA916071609B6A6
the,FD4BEB67405011E9BEA916071609B6A6
right,FD4BEB67405011E9BEA916071609B6A6
arm,FD4BEB67405011E9BEA916071609B6A6
all,FD4BEB67405011E9BEA916071609B6A6
 ,FD4BEB67405011E9BEA916071609B6A6
the,FD4BEB67405011E9BEA916071609B6A6
other,FD4BEB67405011E9BEA916071609B6A6
kids,FD4BEB67405011E9BEA916071609B6A6
wanted,FD4BEB67405011E9BEA916071609B6A6
to,FD4BEB67405011E9BEA916071609B6A6
know,FD4BEB67405011E9BEA916071609B6A6
wha,FD4BEB67405011E9BEA916071609B6A6
happened,FD4BEB67405011E9BEA916071609B6A6
but,FD4BEB67405011E9BEA916071609B6A6
no,FD4BEB67405011E9BEA916071609B6A6
one,FD4BEB67405011E9BEA916071609B6A6
dared,FD4BEB67405011E9BEA916071609B6A6
to,FD4BEB67405011E9BEA916071609B6A6
ask,FD4BEB67405011E9BEA916071609B6A6
that,FD4BEB67405011E9BEA916071609B6A6
day,FD4BEB67405011E9BEA916071609B6A6
at,FD4BEB67405011E9BEA916071609B6A6
recess,FD4BEB67405011E9BEA916071609B6A6
mary,FD4BEB67405011E9BEA916071609B6A6
en,FD4BEB67405011E9BEA916071609B6A6
jason,FD4BEB67405011E9BEA916071609B6A6
ran,FD4BEB67405011E9BEA916071609B6A6
out,FD4BEB67405011E9BEA916071609B6A6
to,FD4BEB67405011E9BEA916071609B6A6
play,FD4BEB67405011E9BEA916071609B6A6
they,FD4BEB67405011E9BEA916071609B6A6
noticed,FD4BEB67405011E9BEA916071609B6A6
adam,FD4BEB67405011E9BEA916071609B6A6
laggin,FD4BEB67405011E9BEA916071609B6A6
behind,FD4BEB67405011E9BEA916071609B6A6
he,FD4BEB67405011E9BEA916071609B6A6
was,FD4BEB67405011E9BEA916071609B6A6
struggling,FD4BEB67405011E9BEA916071609B6A6
to,FD4BEB67405011E9BEA916071609B6A6
tie,FD4BEB67405011E9BEA916071609B6A6
his,FD4BEB67405011E9BEA916071609B6A6
shoes,FD4BEB67405011E9BEA916071609B6A6
should,FD4BEB67405011E9BEA916071609B6A6
we,FD4BEB67405011E9BEA916071609B6A6
help,FD4BEB67405011E9BEA916071609B6A6
 ,FD4BEB67405011E9BEA916071609B6A6
mary,FD4BEB67405011E9BEA916071609B6A6
asked,FD4BEB67405011E9BEA916071609B6A6
no,FD4BEB67405011E9BEA916071609B6A6
way,FD4BEB67405011E9BEA916071609B6A6
said,FD4BEB67405011E9BEA916071609B6A6
jason,FD4BEB67405011E9BEA916071609B6A6
but,FD4BEB67405011E9BEA916071609B6A6
mary,FD4BEB67405011E9BEA916071609B6A6
walked,FD4BEB67405011E9BEA916071609B6A6
slowly,FD4BEB67405011E9BEA916071609B6A6
over,FD4BEB67405011E9BEA916071609B6A6
to,FD4BEB67405011E9BEA916071609B6A6
adam,FD4BEB67405011E9BEA916071609B6A6
anyway,FD4BEB67405011E9BEA916071609B6A6
can,FD4BEB67405011E9BEA916071609B6A6
i,FD4BEB67405011E9BEA916071609B6A6
help,FD4BEB67405011E9BEA916071609B6A6
you,FD4BEB67405011E9BEA916071609B6A6
she,FD4BEB67405011E9BEA916071609B6A6
asked,FD4BEB67405011E9BEA916071609B6A6
adam,FD4BEB67405011E9BEA916071609B6A6
looked,FD4BEB67405011E9BEA916071609B6A6
 ,FD4BEB67405011E9BEA916071609B6A6
at,FD4BEB67405011E9BEA916071609B6A6
her,FD4BEB67405011E9BEA916071609B6A6
at,FD4BEB67405011E9BEA916071609B6A6
grunted,FD4BEB67405011E9BEA916071609B6A6
mary,FD4BEB67405011E9BEA916071609B6A6
bent,FD4BEB67405011E9BEA916071609B6A6
down,FD4BEB67405011E9BEA916071609B6A6
and,FD4BEB67405011E9BEA916071609B6A6
quickly,FD4BEB67405011E9BEA916071609B6A6
tied,FD4BEB67405011E9BEA916071609B6A6
his,FD4BEB67405011E9BEA916071609B6A6
shoe,FD4BEB67405011E9BEA916071609B6A6
then,FD4BEB67405011E9BEA916071609B6A6
 ,FD4BEB67405011E9BEA916071609B6A6
ran,FD4BEB67405011E9BEA916071609B6A6
back,FD4BEB67405011E9BEA916071609B6A6
to,FD4BEB67405011E9BEA916071609B6A6
jason,FD4BEB67405011E9BEA916071609B6A6
why,FD4BEB67405011E9BEA916071609B6A6
did,FD4BEB67405011E9BEA916071609B6A6
you,FD4BEB67405011E9BEA916071609B6A6
help,FD4BEB67405011E9BEA916071609B6A6
him,FD4BEB67405011E9BEA916071609B6A6
asked,FD4BEB67405011E9BEA916071609B6A6
jason,FD4BEB67405011E9BEA916071609B6A6
hes,FD4BEB67405011E9BEA916071609B6A6
never,FD4BEB67405011E9BEA916071609B6A6
nice,FD4BEB67405011E9BEA916071609B6A6
to,FD4BEB67405011E9BEA916071609B6A6
us,FD4BEB67405011E9BEA916071609B6A6
mary,FD4BEB67405011E9BEA916071609B6A6
shrugged,FD4BEB67405011E9BEA916071609B6A6
maybe,FD4BEB67405011E9BEA916071609B6A6
if,FD4BEB67405011E9BEA916071609B6A6
were,FD4BEB67405011E9BEA916071609B6A6
nice,FD4BEB67405011E9BEA916071609B6A6
to,FD4BEB67405011E9BEA916071609B6A6
him,FD4BEB67405011E9BEA916071609B6A6
hell,FD4BEB67405011E9BEA916071609B6A6
start,FD4BEB67405011E9BEA916071609B6A6
 ,FD4BEB67405011E9BEA916071609B6A6
 ,FD4BEB67405011E9BEA916071609B6A6
a,FD4BEB67405011E9BEA916071609B6A6
little,FD4BEB67405011E9BEA916071609B6A6
nicer,FD4BEB67405011E9BEA916071609B6A6
to,FD4BEB67405011E9BEA916071609B6A6
us,FD4BEB67405011E9BEA916071609B6A6
over,FD4BEB67405011E9BEA916071609B6A6
the,FD4BEB67405011E9BEA916071609B6A6
 ,FD4BEB67405011E9BEA916071609B6A6
few,FD4BEB67405011E9BEA916071609B6A6
weeks,FD4BEB67405011E9BEA916071609B6A6
adam,FD4BEB67405011E9BEA916071609B6A6
needed,FD4BEB67405011E9BEA916071609B6A6
help,FD4BEB67405011E9BEA916071609B6A6
many,FD4BEB67405011E9BEA916071609B6A6
time,FD4BEB67405011E9BEA916071609B6A6
because,FD4BEB67405011E9BEA916071609B6A6
of,FD4BEB67405011E9BEA916071609B6A6
his,FD4BEB67405011E9BEA916071609B6A6
cast,FD4BEB67405011E9BEA916071609B6A6
everyone,FD4BEB67405011E9BEA916071609B6A6
in,FD4BEB67405011E9BEA916071609B6A6
the,FD4BEB67405011E9BEA916071609B6A6
class,FD4BEB67405011E9BEA916071609B6A6
helped,FD4BEB67405011E9BEA916071609B6A6
him,FD4BEB67405011E9BEA916071609B6A6
when,FD4BEB67405011E9BEA916071609B6A6
 ,FD4BEB67405011E9BEA916071609B6A6
 ,FD4BEB67405011E9BEA916071609B6A6
 ,FD4BEB67405011E9BEA916071609B6A6
 ,FD4BEB67405011E9BEA916071609B6A6
 ,FD4BEB67405011E9BEA916071609B6A6
he,FD4BEB67405011E9BEA916071609B6A6
 ,FD4BEB67405011E9BEA916071609B6A6
 ,FD4BEB67405011E9BEA916071609B6A6
 ,FD4BEB67405011E9BEA916071609B6A6
 ,FD4BEB67405011E9BEA916071609B6A6
 ,FD4BEB67405011E9BEA916071609B6A6
 ,FD4BEB67405011E9BEA916071609B6A6
 ,FD4BEB67405011E9BEA916071609B6A6
every,FDE082113F7C11E9BEA916071609B6A6
day,FDE082113F7C11E9BEA916071609B6A6
during,FDE082113F7C11E9BEA916071609B6A6
recess,FDE082113F7C11E9BEA916071609B6A6
mary,FDE082113F7C11E9BEA916071609B6A6
jason,FDE082113F7C11E9BEA916071609B6A6
and,FDE082113F7C11E9BEA916071609B6A6
their,FDE082113F7C11E9BEA916071609B6A6
classmates,FDE082113F7C11E9BEA916071609B6A6
played,FDE082113F7C11E9BEA916071609B6A6
together,FDE082113F7C11E9BEA916071609B6A6
adam,FDE082113F7C11E9BEA916071609B6A6
didnt,FDE082113F7C11E9BEA916071609B6A6
play,FDE082113F7C11E9BEA916071609B6A6
with,FDE082113F7C11E9BEA916071609B6A6
anybody,FDE082113F7C11E9BEA916071609B6A6
instead,FDE082113F7C11E9BEA916071609B6A6
he,FDE082113F7C11E9BEA916071609B6A6
tossed,FDE082113F7C11E9BEA916071609B6A6
the,FDE082113F7C11E9BEA916071609B6A6
play,FDE082113F7C11E9BEA916071609B6A6
balls,FDE082113F7C11E9BEA916071609B6A6
over,FDE082113F7C11E9BEA916071609B6A6
the,FDE082113F7C11E9BEA916071609B6A6
fence,FDE082113F7C11E9BEA916071609B6A6
and,FDE082113F7C11E9BEA916071609B6A6
threw,FDE082113F7C11E9BEA916071609B6A6
the,FDE082113F7C11E9BEA916071609B6A6
swings,FDE082113F7C11E9BEA916071609B6A6
up,FDE082113F7C11E9BEA916071609B6A6
over,FDE082113F7C11E9BEA916071609B6A6
the,FDE082113F7C11E9BEA916071609B6A6
swing,FDE082113F7C11E9BEA916071609B6A6
set,FDE082113F7C11E9BEA916071609B6A6
bars,FDE082113F7C11E9BEA916071609B6A6
 ,FDE082113F7C11E9BEA916071609B6A6
no,FDE082113F7C11E9BEA916071609B6A6
one,FDE082113F7C11E9BEA916071609B6A6
could,FDE082113F7C11E9BEA916071609B6A6
swim,FDE082113F7C11E9BEA916071609B6A6
he,FDE082113F7C11E9BEA916071609B6A6
even,FDE082113F7C11E9BEA916071609B6A6
called,FDE082113F7C11E9BEA916071609B6A6
the,FDE082113F7C11E9BEA916071609B6A6
 ,FDE082113F7C11E9BEA916071609B6A6
kids,FDE082113F7C11E9BEA916071609B6A6
names,FDE082113F7C11E9BEA916071609B6A6
and,FDE082113F7C11E9BEA916071609B6A6
stole,FDE082113F7C11E9BEA916071609B6A6
der,FDE082113F7C11E9BEA916071609B6A6
snacks,FDE082113F7C11E9BEA916071609B6A6
all,FDE082113F7C11E9BEA916071609B6A6
the,FDE082113F7C11E9BEA916071609B6A6
kids,FDE082113F7C11E9BEA916071609B6A6
at,FDE082113F7C11E9BEA916071609B6A6
school,FDE082113F7C11E9BEA916071609B6A6
were,FDE082113F7C11E9BEA916071609B6A6
afraid,FDE082113F7C11E9BEA916071609B6A6
of,FDE082113F7C11E9BEA916071609B6A6
him,FDE082113F7C11E9BEA916071609B6A6
one,FDE082113F7C11E9BEA916071609B6A6
friday,FDE082113F7C11E9BEA916071609B6A6
adam,FDE082113F7C11E9BEA916071609B6A6
missed,FDE082113F7C11E9BEA916071609B6A6
school,FDE082113F7C11E9BEA916071609B6A6
 ,FDE082113F7C11E9BEA916071609B6A6
every,FDE082113F7C11E9BEA916071609B6A6
joyed,FDE082113F7C11E9BEA916071609B6A6
recess,FDE082113F7C11E9BEA916071609B6A6
mary,FDE082113F7C11E9BEA916071609B6A6
 ,FDE082113F7C11E9BEA916071609B6A6
 ,FDE082113F7C11E9BEA916071609B6A6
should,FDE082113F7C11E9BEA916071609B6A6
be,FDE082113F7C11E9BEA916071609B6A6
like,FDE082113F7C11E9BEA916071609B6A6
this,FDE082113F7C11E9BEA916071609B6A6
every,FDE082113F7C11E9BEA916071609B6A6
day,FDE082113F7C11E9BEA916071609B6A6
they,FDE082113F7C11E9BEA916071609B6A6
hopped,FDE082113F7C11E9BEA916071609B6A6
adam,FDE082113F7C11E9BEA916071609B6A6
would,FDE082113F7C11E9BEA916071609B6A6
not,FDE082113F7C11E9BEA916071609B6A6
be,FDE082113F7C11E9BEA916071609B6A6
back,FDE082113F7C11E9BEA916071609B6A6
but,FDE082113F7C11E9BEA916071609B6A6
on,FDE082113F7C11E9BEA916071609B6A6
monday,FDE082113F7C11E9BEA916071609B6A6
 ,FDE082113F7C11E9BEA916071609B6A6
 ,FDE082113F7C11E9BEA916071609B6A6
 ,FDE082113F7C11E9BEA916071609B6A6
 ,FDE082113F7C11E9BEA916071609B6A6
 ,FDE082113F7C11E9BEA916071609B6A6
 ,FDE082113F7C11E9BEA916071609B6A6
 ,FDE082113F7C11E9BEA916071609B6A6
 ,FDE082113F7C11E9BEA916071609B6A6
his,FDE082113F7C11E9BEA916071609B6A6
right,FDE082113F7C11E9BEA916071609B6A6
arm,FDE082113F7C11E9BEA916071609B6A6
every,FF912CC63F8811E9BEA916071609B6A6
day,FF912CC63F8811E9BEA916071609B6A6
during,FF912CC63F8811E9BEA916071609B6A6
recess,FF912CC63F8811E9BEA916071609B6A6
macy,FF912CC63F8811E9BEA916071609B6A6
jason,FF912CC63F8811E9BEA916071609B6A6
and,FF912CC63F8811E9BEA916071609B6A6
their,FF912CC63F8811E9BEA916071609B6A6
classmates,FF912CC63F8811E9BEA916071609B6A6
play,FF912CC63F8811E9BEA916071609B6A6
together,FF912CC63F8811E9BEA916071609B6A6
adam,FF912CC63F8811E9BEA916071609B6A6
didnt,FF912CC63F8811E9BEA916071609B6A6
play,FF912CC63F8811E9BEA916071609B6A6
with,FF912CC63F8811E9BEA916071609B6A6
anybody,FF912CC63F8811E9BEA916071609B6A6
instead,FF912CC63F8811E9BEA916071609B6A6
he,FF912CC63F8811E9BEA916071609B6A6
tossed,FF912CC63F8811E9BEA916071609B6A6
the,FF912CC63F8811E9BEA916071609B6A6
playground,FF912CC63F8811E9BEA916071609B6A6
balls,FF912CC63F8811E9BEA916071609B6A6
over,FF912CC63F8811E9BEA916071609B6A6
the,FF912CC63F8811E9BEA916071609B6A6
fence,FF912CC63F8811E9BEA916071609B6A6
and,FF912CC63F8811E9BEA916071609B6A6
threw,FF912CC63F8811E9BEA916071609B6A6
the,FF912CC63F8811E9BEA916071609B6A6
swings,FF912CC63F8811E9BEA916071609B6A6
 ,FF912CC63F8811E9BEA916071609B6A6
over,FF912CC63F8811E9BEA916071609B6A6
the,FF912CC63F8811E9BEA916071609B6A6
swing,FF912CC63F8811E9BEA916071609B6A6
set,FF912CC63F8811E9BEA916071609B6A6
bars,FF912CC63F8811E9BEA916071609B6A6
so,FF912CC63F8811E9BEA916071609B6A6
no,FF912CC63F8811E9BEA916071609B6A6
one,FF912CC63F8811E9BEA916071609B6A6
could,FF912CC63F8811E9BEA916071609B6A6
swing,FF912CC63F8811E9BEA916071609B6A6
he,FF912CC63F8811E9BEA916071609B6A6
even,FF912CC63F8811E9BEA916071609B6A6
called,FF912CC63F8811E9BEA916071609B6A6
the,FF912CC63F8811E9BEA916071609B6A6
other,FF912CC63F8811E9BEA916071609B6A6
kids,FF912CC63F8811E9BEA916071609B6A6
names,FF912CC63F8811E9BEA916071609B6A6
and,FF912CC63F8811E9BEA916071609B6A6
stole,FF912CC63F8811E9BEA916071609B6A6
their,FF912CC63F8811E9BEA916071609B6A6
snacks,FF912CC63F8811E9BEA916071609B6A6
all,FF912CC63F8811E9BEA916071609B6A6
the,FF912CC63F8811E9BEA916071609B6A6
kids,FF912CC63F8811E9BEA916071609B6A6
at,FF912CC63F8811E9BEA916071609B6A6
school,FF912CC63F8811E9BEA916071609B6A6
were,FF912CC63F8811E9BEA916071609B6A6
afraid,FF912CC63F8811E9BEA916071609B6A6
of,FF912CC63F8811E9BEA916071609B6A6
him,FF912CC63F8811E9BEA916071609B6A6
on,FF912CC63F8811E9BEA916071609B6A6
friday,FF912CC63F8811E9BEA916071609B6A6
adam,FF912CC63F8811E9BEA916071609B6A6
missed,FF912CC63F8811E9BEA916071609B6A6
school,FF912CC63F8811E9BEA916071609B6A6
and,FF912CC63F8811E9BEA916071609B6A6
everyone,FF912CC63F8811E9BEA916071609B6A6
enjoyed,FF912CC63F8811E9BEA916071609B6A6
recess,FF912CC63F8811E9BEA916071609B6A6
mary,FF912CC63F8811E9BEA916071609B6A6
said,FF912CC63F8811E9BEA916071609B6A6
recess,FF912CC63F8811E9BEA916071609B6A6
would,FF912CC63F8811E9BEA916071609B6A6
be,FF912CC63F8811E9BEA916071609B6A6
like,FF912CC63F8811E9BEA916071609B6A6
this,FF912CC63F8811E9BEA916071609B6A6
every,FF912CC63F8811E9BEA916071609B6A6
day,FF912CC63F8811E9BEA916071609B6A6
i,FF912CC63F8811E9BEA916071609B6A6
hope,FF912CC63F8811E9BEA916071609B6A6
adam,FF912CC63F8811E9BEA916071609B6A6
would,FF912CC63F8811E9BEA916071609B6A6
not,FF912CC63F8811E9BEA916071609B6A6
be,FF912CC63F8811E9BEA916071609B6A6
back,FF912CC63F8811E9BEA916071609B6A6
but,FF912CC63F8811E9BEA916071609B6A6
on,FF912CC63F8811E9BEA916071609B6A6
monday,FF912CC63F8811E9BEA916071609B6A6
he,FF912CC63F8811E9BEA916071609B6A6
show,FF912CC63F8811E9BEA916071609B6A6
up,FF912CC63F8811E9BEA916071609B6A6
with,FF912CC63F8811E9BEA916071609B6A6
a,FF912CC63F8811E9BEA916071609B6A6
big,FF912CC63F8811E9BEA916071609B6A6
cast,FF912CC63F8811E9BEA916071609B6A6
on,FF912CC63F8811E9BEA916071609B6A6
his,FF912CC63F8811E9BEA916071609B6A6
right,FF912CC63F8811E9BEA916071609B6A6
arm,FF912CC63F8811E9BEA916071609B6A6
all,FF912CC63F8811E9BEA916071609B6A6
of,FF912CC63F8811E9BEA916071609B6A6
the,FF912CC63F8811E9BEA916071609B6A6
other,FF912CC63F8811E9BEA916071609B6A6
kids,FF912CC63F8811E9BEA916071609B6A6
wanted,FF912CC63F8811E9BEA916071609B6A6
to,FF912CC63F8811E9BEA916071609B6A6
know,FF912CC63F8811E9BEA916071609B6A6
wha,FF912CC63F8811E9BEA916071609B6A6
happen,FF912CC63F8811E9BEA916071609B6A6
but,FF912CC63F8811E9BEA916071609B6A6
no,FF912CC63F8811E9BEA916071609B6A6
one,FF912CC63F8811E9BEA916071609B6A6
dared,FF912CC63F8811E9BEA916071609B6A6
to,FF912CC63F8811E9BEA916071609B6A6
ask,FF912CC63F8811E9BEA916071609B6A6
that,FF912CC63F8811E9BEA916071609B6A6
day,FF912CC63F8811E9BEA916071609B6A6
at,FF912CC63F8811E9BEA916071609B6A6
recess,FF912CC63F8811E9BEA916071609B6A6
mary,FF912CC63F8811E9BEA916071609B6A6
and,FF912CC63F8811E9BEA916071609B6A6
jason,FF912CC63F8811E9BEA916071609B6A6
ran,FF912CC63F8811E9BEA916071609B6A6
out,FF912CC63F8811E9BEA916071609B6A6
to,FF912CC63F8811E9BEA916071609B6A6
play,FF912CC63F8811E9BEA916071609B6A6
they,FF912CC63F8811E9BEA916071609B6A6
noticed,FF912CC63F8811E9BEA916071609B6A6
adam,FF912CC63F8811E9BEA916071609B6A6
lagging,FF912CC63F8811E9BEA916071609B6A6
behind,FF912CC63F8811E9BEA916071609B6A6
he,FF912CC63F8811E9BEA916071609B6A6
was,FF912CC63F8811E9BEA916071609B6A6
struggling,FF912CC63F8811E9BEA916071609B6A6
to,FF912CC63F8811E9BEA916071609B6A6
tie,FF912CC63F8811E9BEA916071609B6A6
his,FF912CC63F8811E9BEA916071609B6A6
shoe,FF912CC63F8811E9BEA916071609B6A6
should,FF912CC63F8811E9BEA916071609B6A6
we,FF912CC63F8811E9BEA916071609B6A6
help,FF912CC63F8811E9BEA916071609B6A6
him,FF912CC63F8811E9BEA916071609B6A6
mary,FF912CC63F8811E9BEA916071609B6A6
asked,FF912CC63F8811E9BEA916071609B6A6
no,FF912CC63F8811E9BEA916071609B6A6
way,FF912CC63F8811E9BEA916071609B6A6
said,FF912CC63F8811E9BEA916071609B6A6
jason,FF912CC63F8811E9BEA916071609B6A6
but,FF912CC63F8811E9BEA916071609B6A6
mary,FF912CC63F8811E9BEA916071609B6A6
walked,FF912CC63F8811E9BEA916071609B6A6
slowly,FF912CC63F8811E9BEA916071609B6A6
over,FF912CC63F8811E9BEA916071609B6A6
to,FF912CC63F8811E9BEA916071609B6A6
adam,FF912CC63F8811E9BEA916071609B6A6
anyway,FF912CC63F8811E9BEA916071609B6A6
can,FF912CC63F8811E9BEA916071609B6A6
i,FF912CC63F8811E9BEA916071609B6A6
help,FF912CC63F8811E9BEA916071609B6A6
you,FF912CC63F8811E9BEA916071609B6A6
she,FF912CC63F8811E9BEA916071609B6A6
asked,FF912CC63F8811E9BEA916071609B6A6
adam,FF912CC63F8811E9BEA916071609B6A6
looked,FF912CC63F8811E9BEA916071609B6A6
up,FF912CC63F8811E9BEA916071609B6A6
at,FF912CC63F8811E9BEA916071609B6A6
her,FF912CC63F8811E9BEA916071609B6A6
 ,FF912CC63F8811E9BEA916071609B6A6
grunted,FF912CC63F8811E9BEA916071609B6A6
mary,FF912CC63F8811E9BEA916071609B6A6
bent,FF912CC63F8811E9BEA916071609B6A6
